Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
ANIMO PAT BROWN CHARTER HS54238,ANIMO PAT BROWN CHARTER HS,Los Angeles,Los Angeles,Enr,13,11,,
ANIMO RALPH BUNCHE CHARTER HS54259,ANIMO RALPH BUNCHE CHARTER HS,Los Angeles,Los Angeles,App,41,24,17,
ANIMO RALPH BUNCHE CHARTER HS54259,ANIMO RALPH BUNCHE CHARTER HS,Los Angeles,Los Angeles,Adm,15,11,4,
ANIMO RALPH BUNCHE CHARTER HS54259,ANIMO RALPH BUNCHE CHARTER HS,Los Angeles,Los Angeles,Enr,10,9,,
ANIMO S LOS ANGELES CHARTER HS53975,ANIMO S LOS ANGELES CHARTER HS,Los Angeles,Los Angeles,App,68,39,29,
ANIMO S LOS ANGELES CHARTER HS53975,ANIMO S LOS ANGELES CHARTER HS,Los Angeles,Los Angeles,Adm,27,20,7,
ANIMO S LOS ANGELES CHARTER HS53975,ANIMO S LOS ANGELES CHARTER HS,Los Angeles,Los Angeles,Enr,16,12,4,
ANIMO VENICE CHARTER HS54069,ANIMO VENICE CHARTER HS,Venice,Los Angeles,App,44,28,16,
ANIMO VENICE CHARTER HS54069,ANIMO VENICE CHARTER HS,Venice,Los Angeles,Adm,11,6,5,
ANIMO VENICE CHARTER HS54069,ANIMO VENICE CHARTER HS,Venice,Los Angeles,Enr,4,,,
ANIMO WATTS COLLGE PREP ACDMY54283,ANIMO WATTS COLLGE PREP ACDMY,Los Angeles,Los Angeles,App,34,26,8,
ANIMO WATTS COLLGE PREP ACDMY54283,ANIMO WATTS COLLGE PREP ACDMY,Los Angeles,Los Angeles,Adm,16,12,4,
ANIMO WATTS COLLGE PREP ACDMY54283,ANIMO WATTS COLLGE PREP ACDMY,Los Angeles,Los Angeles,Enr,11,8,3,
ANN SOBRATO HIGH SCHOOL53906,ANN SOBRATO HIGH SCHOOL,Morgan Hill,Santa Clara,App,98,48,50,
ANN SOBRATO HIGH SCHOOL53906,ANN SOBRATO HIGH SCHOOL,Morgan Hill,Santa Clara,Adm,53,24,29,
ANN SOBRATO HIGH SCHOOL53906,ANN SOBRATO HIGH SCHOOL,Morgan Hill,Santa Clara,Enr,27,11,16,
ANTELOPE HIGH SCHOOL54250,ANTELOPE HIGH SCHOOL,Antelope,Sacramento,App,77,48,28,
ANTELOPE HIGH SCHOOL54250,ANTELOPE HIGH SCHOOL,Antelope,Sacramento,Adm,50,30,20,
ANTELOPE HIGH SCHOOL54250,ANTELOPE HIGH SCHOOL,Antelope,Sacramento,Enr,31,18,13,
ANTELOPE VALLEY HIGH SCHOOL51355,ANTELOPE VALLEY HIGH SCHOOL,Lancaster,Los Angeles,App,48,28,20,
ANTELOPE VALLEY HIGH SCHOOL51355,ANTELOPE VALLEY HIGH SCHOOL,Lancaster,Los Angeles,Adm,29,14,15,
ANTELOPE VALLEY HIGH SCHOOL51355,ANTELOPE VALLEY HIGH SCHOOL,Lancaster,Los Angeles,Enr,20,6,14,
ANTIOCH HIGH SCHOOL50115,ANTIOCH HIGH SCHOOL,Antioch,Contra Costa,App,41,23,18,
ANTIOCH HIGH SCHOOL50115,ANTIOCH HIGH SCHOOL,Antioch,Contra Costa,Adm,29,19,10,
ANTIOCH HIGH SCHOOL50115,ANTIOCH HIGH SCHOOL,Antioch,Contra Costa,Enr,18,13,5,
ANZAR HIGH SCHOOL53133,ANZAR HIGH SCHOOL,San Juan Bautista,San Benito,App,7,6,,
ANZAR HIGH SCHOOL53133,ANZAR HIGH SCHOOL,San Juan Bautista,San Benito,Adm,3,3,,
ANZAR HIGH SCHOOL53133,ANZAR HIGH SCHOOL,San Juan Bautista,San Benito,Enr,3,3,,
APEX ACADEMY HIGH SCHOOL54291,APEX ACADEMY HIGH SCHOOL,Los Angeles,Los Angeles,App,16,11,5,
APEX ACADEMY HIGH SCHOOL54291,APEX ACADEMY HIGH SCHOOL,Los Angeles,Los Angeles,Adm,6,5,,
APEX ACADEMY HIGH SCHOOL54291,APEX ACADEMY HIGH SCHOOL,Los Angeles,Los Angeles,Enr,5,5,,
APPLE VALLEY HIGH SCHOOL50118,APPLE VALLEY HIGH SCHOOL,Apple Valley,San Bernardino,App,50,30,20,
APPLE VALLEY HIGH SCHOOL50118,APPLE VALLEY HIGH SCHOOL,Apple Valley,San Bernardino,Adm,29,15,14,
APPLE VALLEY HIGH SCHOOL50118,APPLE VALLEY HIGH SCHOOL,Apple Valley,San Bernardino,Enr,14,7,7,
APPLIED TECHNOLOGY CENTER54607,APPLIED TECHNOLOGY CENTER,Montebello,Los Angeles,App,26,10,16,
APPLIED TECHNOLOGY CENTER54607,APPLIED TECHNOLOGY CENTER,Montebello,Los Angeles,Adm,13,6,7,
APPLIED TECHNOLOGY CENTER54607,APPLIED TECHNOLOGY CENTER,Montebello,Los Angeles,Enr,6,,4,
APTOS HIGH SCHOOL50119,APTOS HIGH SCHOOL,Aptos,Santa Cruz,App,81,46,34,
APTOS HIGH SCHOOL50119,APTOS HIGH SCHOOL,Aptos,Santa Cruz,Adm,50,30,19,
APTOS HIGH SCHOOL50119,APTOS HIGH SCHOOL,Aptos,Santa Cruz,Enr,20,12,8,
ARAGON HIGH SCHOOL53163,ARAGON HIGH SCHOOL,San Mateo,San Mateo,App,127,64,63,
ARAGON HIGH SCHOOL53163,ARAGON HIGH SCHOOL,San Mateo,San Mateo,Adm,90,48,42,
ARAGON HIGH SCHOOL53163,ARAGON HIGH SCHOOL,San Mateo,San Mateo,Enr,45,22,23,
ARCADIA HIGH SCHOOL50130,ARCADIA HIGH SCHOOL,Arcadia,Los Angeles,App,478,270,207,
ARCADIA HIGH SCHOOL50130,ARCADIA HIGH SCHOOL,Arcadia,Los Angeles,Adm,357,199,157,
ARCADIA HIGH SCHOOL50130,ARCADIA HIGH SCHOOL,Arcadia,Los Angeles,Enr,200,110,90,
ARCATA HIGH SCHOOL50135,ARCATA HIGH SCHOOL,Arcata,Humboldt,App,37,22,15,
ARCATA HIGH SCHOOL50135,ARCATA HIGH SCHOOL,Arcata,Humboldt,Adm,26,16,10,
ARCATA HIGH SCHOOL50135,ARCATA HIGH SCHOOL,Arcata,Humboldt,Enr,17,9,8,
ARGONAUT HIGH SCHOOL51275,ARGONAUT HIGH SCHOOL,Jackson,Amador,App,9,8,,
ARGONAUT HIGH SCHOOL51275,ARGONAUT HIGH SCHOOL,Jackson,Amador,Adm,7,6,,
ARGONAUT HIGH SCHOOL51275,ARGONAUT HIGH SCHOOL,Jackson,Amador,Enr,4,4,,
ARISE HIGH SCHOOL54258,ARISE HIGH SCHOOL,Oakland,Alameda,App,38,21,16,
ARISE HIGH SCHOOL54258,ARISE HIGH SCHOOL,Oakland,Alameda,Adm,14,7,7,
ARISE HIGH SCHOOL54258,ARISE HIGH SCHOOL,Oakland,Alameda,Enr,5,3,,
ARLETA HIGH SCHOOL50068,ARLETA HIGH SCHOOL,Arleta,Los Angeles,App,75,51,24,
ARLETA HIGH SCHOOL50068,ARLETA HIGH SCHOOL,Arleta,Los Angeles,Adm,28,19,9,
ARLETA HIGH SCHOOL50068,ARLETA HIGH SCHOOL,Arleta,Los Angeles,Enr,16,9,7,
ARLINGTON HIGH SCHOOL52658,ARLINGTON HIGH SCHOOL,Riverside,Riverside,App,94,58,36,
ARLINGTON HIGH SCHOOL52658,ARLINGTON HIGH SCHOOL,Riverside,Riverside,Adm,60,35,25,
ARLINGTON HIGH SCHOOL52658,ARLINGTON HIGH SCHOOL,Riverside,Riverside,Enr,39,20,19,
ARMIJO HIGH SCHOOL50910,ARMIJO HIGH SCHOOL,Fairfield,Solano,App,101,53,48,
ARMIJO HIGH SCHOOL50910,ARMIJO HIGH SCHOOL,Fairfield,Solano,Adm,64,32,32,
ARMIJO HIGH SCHOOL50910,ARMIJO HIGH SCHOOL,Fairfield,Solano,Enr,40,21,19,
ARNOLD O BECKMAN HIGH SCHOOL51267,ARNOLD O BECKMAN HIGH SCHOOL,Irvine,Orange,App,303,163,138,
ARNOLD O BECKMAN HIGH SCHOOL51267,ARNOLD O BECKMAN HIGH SCHOOL,Irvine,Orange,Adm,205,105,99,
ARNOLD O BECKMAN HIGH SCHOOL51267,ARNOLD O BECKMAN HIGH SCHOOL,Irvine,Orange,Enr,98,46,52,
ARROYO GRANDE HIGH (CROWN HILL)989905,ARROYO GRANDE HIGH (CROWN HILL),Arroyo Grande,San Luis Obispo,App,5,,,
ARROYO GRANDE HIGH SCHOOL50150,ARROYO GRANDE HIGH SCHOOL,Arroyo Grande,San Luis Obispo,App,99,49,50,
ARROYO GRANDE HIGH SCHOOL50150,ARROYO GRANDE HIGH SCHOOL,Arroyo Grande,San Luis Obispo,Adm,56,28,28,
ARROYO GRANDE HIGH SCHOOL50150,ARROYO GRANDE HIGH SCHOOL,Arroyo Grande,San Luis Obispo,Enr,21,11,10,
ARROYO HIGH SCHOOL50830,ARROYO HIGH SCHOOL,El Monte,Los Angeles,App,158,89,69,
ARROYO HIGH SCHOOL50830,ARROYO HIGH SCHOOL,El Monte,Los Angeles,Adm,119,67,52,
ARROYO HIGH SCHOOL50830,ARROYO HIGH SCHOOL,El Monte,Los Angeles,Enr,74,36,38,
ARROYO HIGH SCHOOL53125,ARROYO HIGH SCHOOL,San Lorenzo,Alameda,App,95,58,37,
ARROYO HIGH SCHOOL53125,ARROYO HIGH SCHOOL,San Lorenzo,Alameda,Adm,50,30,20,
ARROYO HIGH SCHOOL53125,ARROYO HIGH SCHOOL,San Lorenzo,Alameda,Enr,31,18,13,
ARROYO VALLEY HIGH SCHOOL52948,ARROYO VALLEY HIGH SCHOOL,San Bernardino,San Bernardino,App,85,53,31,
ARROYO VALLEY HIGH SCHOOL52948,ARROYO VALLEY HIGH SCHOOL,San Bernardino,San Bernardino,Adm,46,33,13,
ARROYO VALLEY HIGH SCHOOL52948,ARROYO VALLEY HIGH SCHOOL,San Bernardino,San Bernardino,Enr,30,22,8,
ARTESIA HIGH SCHOOL50155,ARTESIA HIGH SCHOOL,Lakewood,Los Angeles,App,65,43,22,
ARTESIA HIGH SCHOOL50155,ARTESIA HIGH SCHOOL,Lakewood,Los Angeles,Adm,38,22,16,
ARTESIA HIGH SCHOOL50155,ARTESIA HIGH SCHOOL,Lakewood,Los Angeles,Enr,22,13,9,
ARVIN HIGH SCHOOL50160,ARVIN HIGH SCHOOL,Arvin,Kern,App,53,30,23,
ARVIN HIGH SCHOOL50160,ARVIN HIGH SCHOOL,Arvin,Kern,Adm,34,20,14,
ARVIN HIGH SCHOOL50160,ARVIN HIGH SCHOOL,Arvin,Kern,Enr,18,13,5,
ASPIRE BENJAMIN HOLT COLG PREP53843,ASPIRE BENJAMIN HOLT COLG PREP,Stockton,San Joaquin,App,36,24,12,
ASPIRE BENJAMIN HOLT COLG PREP53843,ASPIRE BENJAMIN HOLT COLG PREP,Stockton,San Joaquin,Adm,21,14,7,
ASPIRE BENJAMIN HOLT COLG PREP53843,ASPIRE BENJAMIN HOLT COLG PREP,Stockton,San Joaquin,Enr,10,8,,
ASPIRE GOLDEN STATE PREP ACADEMY54260,ASPIRE GOLDEN STATE PREP ACADEMY,Oakland,Alameda,App,23,14,9,
ASPIRE GOLDEN STATE PREP ACADEMY54260,ASPIRE GOLDEN STATE PREP ACADEMY,Oakland,Alameda,Adm,16,11,5,
ASPIRE GOLDEN STATE PREP ACADEMY54260,ASPIRE GOLDEN STATE PREP ACADEMY,Oakland,Alameda,Enr,15,10,5,
ASPIRE LANGSTON HUGHES ACADEMY54460,ASPIRE LANGSTON HUGHES ACADEMY,Stockton,San Joaquin,App,12,9,,
ASPIRE LANGSTON HUGHES ACADEMY54460,ASPIRE LANGSTON HUGHES ACADEMY,Stockton,San Joaquin,Adm,7,6,,
ASPIRE LANGSTON HUGHES ACADEMY54460,ASPIRE LANGSTON HUGHES ACADEMY,Stockton,San Joaquin,Enr,3,3,,
ASPIRE LIONEL WILSON COLG PREP51761,ASPIRE LIONEL WILSON COLG PREP,Oakland,Alameda,App,32,23,9,
ASPIRE LIONEL WILSON COLG PREP51761,ASPIRE LIONEL WILSON COLG PREP,Oakland,Alameda,Adm,17,15,,
ASPIRE LIONEL WILSON COLG PREP51761,ASPIRE LIONEL WILSON COLG PREP,Oakland,Alameda,Enr,8,8,,
ASPIRE OLLIN UNIV PREP ACDMY54735,ASPIRE OLLIN UNIV PREP ACDMY,Huntington Park,Los Angeles,App,53,30,22,
ASPIRE OLLIN UNIV PREP ACDMY54735,ASPIRE OLLIN UNIV PREP ACDMY,Huntington Park,Los Angeles,Adm,15,8,7,
ASPIRE OLLIN UNIV PREP ACDMY54735,ASPIRE OLLIN UNIV PREP ACDMY,Huntington Park,Los Angeles,Enr,9,5,4,
ASPIRE RICHMOND CA COLG PREP54847,ASPIRE RICHMOND CA COLG PREP,Richmond,Contra Costa,App,23,13,10,
ASPIRE RICHMOND CA COLG PREP54847,ASPIRE RICHMOND CA COLG PREP,Richmond,Contra Costa,Adm,16,10,6,
ASPIRE RICHMOND CA COLG PREP54847,ASPIRE RICHMOND CA COLG PREP,Richmond,Contra Costa,Enr,8,5,3,
ATASCADERO HIGH SCHOOL50165,ATASCADERO HIGH SCHOOL,Atascadero,San Luis Obispo,App,31,18,13,
ATASCADERO HIGH SCHOOL50165,ATASCADERO HIGH SCHOOL,Atascadero,San Luis Obispo,Adm,17,9,8,
ATASCADERO HIGH SCHOOL50165,ATASCADERO HIGH SCHOOL,Atascadero,San Luis Obispo,Enr,7,5,,
ATWATER HIGH SCHOOL50172,ATWATER HIGH SCHOOL,Atwater,Merced,App,83,58,24,
ATWATER HIGH SCHOOL50172,ATWATER HIGH SCHOOL,Atwater,Merced,Adm,63,47,15,
ATWATER HIGH SCHOOL50172,ATWATER HIGH SCHOOL,Atwater,Merced,Enr,35,24,10,
AVALON HIGH SCHOOL50180,AVALON HIGH SCHOOL,Avalon,Los Angeles,App,11,7,,
AVALON HIGH SCHOOL50180,AVALON HIGH SCHOOL,Avalon,Los Angeles,Adm,8,4,4,
AVALON HIGH SCHOOL50180,AVALON HIGH SCHOOL,Avalon,Los Angeles,Enr,6,3,3,
AVENAL HIGH SCHOOL50185,AVENAL HIGH SCHOOL,Avenal,Kings,App,26,18,8,
AVENAL HIGH SCHOOL50185,AVENAL HIGH SCHOOL,Avenal,Kings,Adm,19,12,7,
AVENAL HIGH SCHOOL50185,AVENAL HIGH SCHOOL,Avenal,Kings,Enr,7,3,4,
AVESON GLOBAL LEADERSHIP ACAD50162,AVESON GLOBAL LEADERSHIP ACAD,Altadena,Los Angeles,App,8,,5,
AVESON GLOBAL LEADERSHIP ACAD50162,AVESON GLOBAL LEADERSHIP ACAD,Altadena,Los Angeles,Adm,6,3,3,
AVESON GLOBAL LEADERSHIP ACAD50162,AVESON GLOBAL LEADERSHIP ACAD,Altadena,Los Angeles,Enr,3,,,
AZUSA HIGH SCHOOL50188,AZUSA HIGH SCHOOL,Azusa,Los Angeles,App,38,26,12,
AZUSA HIGH SCHOOL50188,AZUSA HIGH SCHOOL,Azusa,Los Angeles,Adm,19,15,4,
AZUSA HIGH SCHOOL50188,AZUSA HIGH SCHOOL,Azusa,Los Angeles,Enr,8,7,,
BAKERSFIELD HIGH SCHOOL50205,BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,App,53,27,26,
BAKERSFIELD HIGH SCHOOL50205,BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,Adm,34,20,14,
BAKERSFIELD HIGH SCHOOL50205,BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,Enr,14,8,6,
BALBOA HIGH SCHOOL52916,BALBOA HIGH SCHOOL,San Francisco,San Francisco,App,132,65,67,
BALBOA HIGH SCHOOL52916,BALBOA HIGH SCHOOL,San Francisco,San Francisco,Adm,92,43,49,
BALBOA HIGH SCHOOL52916,BALBOA HIGH SCHOOL,San Francisco,San Francisco,Enr,65,34,31,
BALDWIN PARK HIGH SCHOOL50225,BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,App,86,51,34,
BALDWIN PARK HIGH SCHOOL50225,BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,Adm,52,35,17,
BALDWIN PARK HIGH SCHOOL50225,BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,Enr,31,20,11,
BANNING ACADEMIES CREATE/INNO54899,BANNING ACADEMIES CREATE/INNO,Wilmington,Los Angeles,App,10,,7,
BANNING ACADEMIES CREATE/INNO54899,BANNING ACADEMIES CREATE/INNO,Wilmington,Los Angeles,Adm,6,,4,
BANNING ACADEMIES CREATE/INNO54899,BANNING ACADEMIES CREATE/INNO,Wilmington,Los Angeles,Enr,4,,,
BANNING HIGH SCHOOL50230,BANNING HIGH SCHOOL,Banning,Riverside,App,65,43,22,
BANNING HIGH SCHOOL50230,BANNING HIGH SCHOOL,Banning,Riverside,Adm,30,19,11,
BANNING HIGH SCHOOL50230,BANNING HIGH SCHOOL,Banning,Riverside,Enr,14,8,6,
BARSTOW HIGH SCHOOL50235,BARSTOW HIGH SCHOOL,Barstow,San Bernardino,App,28,20,8,
BARSTOW HIGH SCHOOL50235,BARSTOW HIGH SCHOOL,Barstow,San Bernardino,Adm,19,13,6,
BARSTOW HIGH SCHOOL50235,BARSTOW HIGH SCHOOL,Barstow,San Bernardino,Enr,13,12,,
BASSETT HIGH SCHOOL50238,BASSETT HIGH SCHOOL,La Puente,Los Angeles,App,53,39,14,
BASSETT HIGH SCHOOL50238,BASSETT HIGH SCHOOL,La Puente,Los Angeles,Adm,26,20,6,
BASSETT HIGH SCHOOL50238,BASSETT HIGH SCHOOL,La Puente,Los Angeles,Enr,15,12,3,
BEAR CREEK HIGH SCHOOL53436,BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,App,52,29,23,
BEAR CREEK HIGH SCHOOL53436,BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,Adm,23,15,8,
BEAR CREEK HIGH SCHOOL53436,BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,Enr,8,6,,
BEAR RIVER HIGH SCHOOL51092,BEAR RIVER HIGH SCHOOL,Grass Valley,Nevada,App,26,17,9,
BEAR RIVER HIGH SCHOOL51092,BEAR RIVER HIGH SCHOOL,Grass Valley,Nevada,Adm,15,10,5,
BEAR RIVER HIGH SCHOOL51092,BEAR RIVER HIGH SCHOOL,Grass Valley,Nevada,Enr,5,5,,
BEAUMONT HIGH SCHOOL50240,BEAUMONT HIGH SCHOOL,Beaumont,Riverside,App,141,82,59,
BEAUMONT HIGH SCHOOL50240,BEAUMONT HIGH SCHOOL,Beaumont,Riverside,Adm,95,60,35,
BEAUMONT HIGH SCHOOL50240,BEAUMONT HIGH SCHOOL,Beaumont,Riverside,Enr,57,38,19,
BELL GARDENS SENIOR HS50265,BELL GARDENS SENIOR HS,Bell Gardens,Los Angeles,App,129,86,43,
BELL GARDENS SENIOR HS50265,BELL GARDENS SENIOR HS,Bell Gardens,Los Angeles,Adm,65,46,19,
BELL GARDENS SENIOR HS50265,BELL GARDENS SENIOR HS,Bell Gardens,Los Angeles,Enr,40,31,9,
BELL HIGH SCHOOL50245,BELL HIGH SCHOOL,Bell,Los Angeles,App,149,86,62,
BELL HIGH SCHOOL50245,BELL HIGH SCHOOL,Bell,Los Angeles,Adm,87,58,28,
BELL HIGH SCHOOL50245,BELL HIGH SCHOOL,Bell,Los Angeles,Enr,39,26,13,
BELLA VISTA HIGH SCHOOL50912,BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,App,98,54,43,
BELLA VISTA HIGH SCHOOL50912,BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,Adm,51,26,24,
BELLA VISTA HIGH SCHOOL50912,BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,Enr,22,11,11,
BELLFLOWER HIGH SCHOOL50255,BELLFLOWER HIGH SCHOOL,Bellflower,Los Angeles,App,58,32,26,
BELLFLOWER HIGH SCHOOL50255,BELLFLOWER HIGH SCHOOL,Bellflower,Los Angeles,Adm,30,17,13,
BELLFLOWER HIGH SCHOOL50255,BELLFLOWER HIGH SCHOOL,Bellflower,Los Angeles,Enr,12,6,6,
BELMONT HIGH SCHOOL51540,BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,App,62,49,13,
BELMONT HIGH SCHOOL51540,BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,Adm,40,34,6,
BELMONT HIGH SCHOOL51540,BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,Enr,25,21,4,
BENICIA HIGH SCHOOL50280,BENICIA HIGH SCHOOL,Benicia,Solano,App,85,56,28,
BENICIA HIGH SCHOOL50280,BENICIA HIGH SCHOOL,Benicia,Solano,Adm,62,42,19,
BENICIA HIGH SCHOOL50280,BENICIA HIGH SCHOOL,Benicia,Solano,Enr,35,24,10,
BENJAMIN FRANKLIN HIGH SCHOOL51550,BENJAMIN FRANKLIN HIGH SCHOOL,Los Angeles,Los Angeles,App,87,48,39,
BENJAMIN FRANKLIN HIGH SCHOOL51550,BENJAMIN FRANKLIN HIGH SCHOOL,Los Angeles,Los Angeles,Adm,61,33,28,
BENJAMIN FRANKLIN HIGH SCHOOL51550,BENJAMIN FRANKLIN HIGH SCHOOL,Los Angeles,Los Angeles,Enr,25,11,14,
BERKELEY HIGH SCHOOL50290,BERKELEY HIGH SCHOOL,Berkeley,Alameda,App,414,234,179,
BERKELEY HIGH SCHOOL50290,BERKELEY HIGH SCHOOL,Berkeley,Alameda,Adm,334,185,149,
BERKELEY HIGH SCHOOL50290,BERKELEY HIGH SCHOOL,Berkeley,Alameda,Enr,133,77,56,
BEVERLY HILLS HIGH SCHOOL50320,BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,App,181,79,102,
BEVERLY HILLS HIGH SCHOOL50320,BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,Adm,93,42,51,
BEVERLY HILLS HIGH SCHOOL50320,BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,Enr,42,20,22,
BIG BEAR HIGH SCHOOL50330,BIG BEAR HIGH SCHOOL,Big Bear Lake,San Bernardino,App,22,12,10,
BIG BEAR HIGH SCHOOL50330,BIG BEAR HIGH SCHOOL,Big Bear Lake,San Bernardino,Adm,10,8,,
BIG BEAR HIGH SCHOOL50330,BIG BEAR HIGH SCHOOL,Big Bear Lake,San Bernardino,Enr,7,7,,
BIRMINGHAM COMMUNITY HS53615,BIRMINGHAM COMMUNITY HS,Lake Balboa,Los Angeles,App,169,92,77,
BIRMINGHAM COMMUNITY HS53615,BIRMINGHAM COMMUNITY HS,Lake Balboa,Los Angeles,Adm,64,32,32,
BIRMINGHAM COMMUNITY HS53615,BIRMINGHAM COMMUNITY HS,Lake Balboa,Los Angeles,Enr,32,18,14,
BISHOP UNION HIGH SCHOOL50345,BISHOP UNION HIGH SCHOOL,Bishop,Inyo,App,21,15,6,
BISHOP UNION HIGH SCHOOL50345,BISHOP UNION HIGH SCHOOL,Bishop,Inyo,Adm,10,6,4,
BISHOP UNION HIGH SCHOOL50345,BISHOP UNION HIGH SCHOOL,Bishop,Inyo,Enr,3,,,
BLAIR HIGH SCHOOL52373,BLAIR HIGH SCHOOL,Pasadena,Los Angeles,App,39,22,17,
BLAIR HIGH SCHOOL52373,BLAIR HIGH SCHOOL,Pasadena,Los Angeles,Adm,19,12,7,
BLAIR HIGH SCHOOL52373,BLAIR HIGH SCHOOL,Pasadena,Los Angeles,Enr,15,8,7,
BLOOMINGTON HIGH SCHOOL50348,BLOOMINGTON HIGH SCHOOL,Bloomington,San Bernardino,App,94,64,30,
BLOOMINGTON HIGH SCHOOL50348,BLOOMINGTON HIGH SCHOOL,Bloomington,San Bernardino,Adm,47,33,14,
BLOOMINGTON HIGH SCHOOL50348,BLOOMINGTON HIGH SCHOOL,Bloomington,San Bernardino,Enr,32,22,10,
BOLSA GRANDE HIGH SCHOOL51028,BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,App,131,69,62,
BOLSA GRANDE HIGH SCHOOL51028,BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,Adm,70,41,29,
BOLSA GRANDE HIGH SCHOOL51028,BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,Enr,37,18,19,
BONITA HIGH SCHOOL51370,BONITA HIGH SCHOOL,La Verne,Los Angeles,App,133,79,54,
BONITA HIGH SCHOOL51370,BONITA HIGH SCHOOL,La Verne,Los Angeles,Adm,88,52,36,
BONITA HIGH SCHOOL51370,BONITA HIGH SCHOOL,La Verne,Los Angeles,Enr,38,20,18,
BONITA VISTA HIGH SCHOOL50572,BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,App,117,57,60,
BONITA VISTA HIGH SCHOOL50572,BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,Adm,66,37,29,
BONITA VISTA HIGH SCHOOL50572,BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,Enr,38,24,14,
BRANHAM HIGH SCHOOL53082,BRANHAM HIGH SCHOOL,San Jose,Santa Clara,App,95,42,53,
BRANHAM HIGH SCHOOL53082,BRANHAM HIGH SCHOOL,San Jose,Santa Clara,Adm,62,31,31,
BRANHAM HIGH SCHOOL53082,BRANHAM HIGH SCHOOL,San Jose,Santa Clara,Enr,32,12,20,
BRAWLEY UNION HIGH SCHOOL50365,BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,App,31,15,16,
BRAWLEY UNION HIGH SCHOOL50365,BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,Adm,23,11,12,
BRAWLEY UNION HIGH SCHOOL50365,BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,Enr,13,5,8,
BREA OLINDA HIGH SCHOOL50370,BREA OLINDA HIGH SCHOOL,Brea,Orange,App,123,57,65,
BREA OLINDA HIGH SCHOOL50370,BREA OLINDA HIGH SCHOOL,Brea,Orange,Adm,85,40,44,
BREA OLINDA HIGH SCHOOL50370,BREA OLINDA HIGH SCHOOL,Brea,Orange,Enr,51,22,29,
BRET HARTE UNION HIGH SCHOOL50100,BRET HARTE UNION HIGH SCHOOL,Altaville,Calaveras,App,19,9,10,
BRET HARTE UNION HIGH SCHOOL50100,BRET HARTE UNION HIGH SCHOOL,Altaville,Calaveras,Adm,16,8,8,
BRET HARTE UNION HIGH SCHOOL50100,BRET HARTE UNION HIGH SCHOOL,Altaville,Calaveras,Enr,7,3,4,
BRIGHT STAR SECONDARY ACADEMY54207,BRIGHT STAR SECONDARY ACADEMY,Los Angeles,Los Angeles,App,41,32,9,
BRIGHT STAR SECONDARY ACADEMY54207,BRIGHT STAR SECONDARY ACADEMY,Los Angeles,Los Angeles,Adm,29,25,4,
BRIGHT STAR SECONDARY ACADEMY54207,BRIGHT STAR SECONDARY ACADEMY,Los Angeles,Los Angeles,Enr,18,14,4,
BUCKINGHAM COLLEGIATE CHR ACDM53596,BUCKINGHAM COLLEGIATE CHR ACDM,Vacaville,Solano,App,19,14,5,
BUCKINGHAM COLLEGIATE CHR ACDM53596,BUCKINGHAM COLLEGIATE CHR ACDM,Vacaville,Solano,Adm,15,11,4,
BUCKINGHAM COLLEGIATE CHR ACDM53596,BUCKINGHAM COLLEGIATE CHR ACDM,Vacaville,Solano,Enr,10,7,3,
BUENA HIGH SCHOOL53647,BUENA HIGH SCHOOL,Ventura,Ventura,App,51,31,20,
BUENA HIGH SCHOOL53647,BUENA HIGH SCHOOL,Ventura,Ventura,Adm,33,21,12,
BUENA HIGH SCHOOL53647,BUENA HIGH SCHOOL,Ventura,Ventura,Enr,21,12,9,
BUENA PARK HIGH SCHOOL50378,BUENA PARK HIGH SCHOOL,Buena Park,Orange,App,78,46,32,
