Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
ANIMO PAT BROWN CHARTER HS54238,ANIMO PAT BROWN CHARTER HS,Los Angeles,Los Angeles,App,65,42,22,
ANIMO PAT BROWN CHARTER HS54238,ANIMO PAT BROWN CHARTER HS,Los Angeles,Los Angeles,Adm,44,28,16,
ANIMO PAT BROWN CHARTER HS54238,ANIMO PAT BROWN CHARTER HS,Los Angeles,Los Angeles,Enr,16,10,6,
ANIMO RALPH BUNCHE CHARTER HS54259,ANIMO RALPH BUNCHE CHARTER HS,Los Angeles,Los Angeles,App,38,23,14,
ANIMO RALPH BUNCHE CHARTER HS54259,ANIMO RALPH BUNCHE CHARTER HS,Los Angeles,Los Angeles,Adm,24,14,10,
ANIMO RALPH BUNCHE CHARTER HS54259,ANIMO RALPH BUNCHE CHARTER HS,Los Angeles,Los Angeles,Enr,16,8,8,
ANIMO S LOS ANGELES CHARTER HS53975,ANIMO S LOS ANGELES CHARTER HS,Los Angeles,Los Angeles,App,103,57,45,
ANIMO S LOS ANGELES CHARTER HS53975,ANIMO S LOS ANGELES CHARTER HS,Los Angeles,Los Angeles,Adm,23,18,5,
ANIMO S LOS ANGELES CHARTER HS53975,ANIMO S LOS ANGELES CHARTER HS,Los Angeles,Los Angeles,Enr,11,7,4,
ANIMO VENICE CHARTER HS54069,ANIMO VENICE CHARTER HS,Venice,Los Angeles,App,62,39,22,
ANIMO VENICE CHARTER HS54069,ANIMO VENICE CHARTER HS,Venice,Los Angeles,Adm,28,19,8,
ANIMO VENICE CHARTER HS54069,ANIMO VENICE CHARTER HS,Venice,Los Angeles,Enr,11,8,3,
ANIMO WATTS COLLGE PREP ACDMY54283,ANIMO WATTS COLLGE PREP ACDMY,Los Angeles,Los Angeles,App,25,19,6,
ANIMO WATTS COLLGE PREP ACDMY54283,ANIMO WATTS COLLGE PREP ACDMY,Los Angeles,Los Angeles,Adm,14,11,3,
ANIMO WATTS COLLGE PREP ACDMY54283,ANIMO WATTS COLLGE PREP ACDMY,Los Angeles,Los Angeles,Enr,5,3,,
ANN SOBRATO HIGH SCHOOL53906,ANN SOBRATO HIGH SCHOOL,Morgan Hill,Santa Clara,App,104,62,42,
ANN SOBRATO HIGH SCHOOL53906,ANN SOBRATO HIGH SCHOOL,Morgan Hill,Santa Clara,Adm,68,43,25,
ANN SOBRATO HIGH SCHOOL53906,ANN SOBRATO HIGH SCHOOL,Morgan Hill,Santa Clara,Enr,28,14,14,
ANTELOPE HIGH SCHOOL54250,ANTELOPE HIGH SCHOOL,Antelope,Sacramento,App,71,40,30,
ANTELOPE HIGH SCHOOL54250,ANTELOPE HIGH SCHOOL,Antelope,Sacramento,Adm,48,27,21,
ANTELOPE HIGH SCHOOL54250,ANTELOPE HIGH SCHOOL,Antelope,Sacramento,Enr,27,16,11,
ANTELOPE VALLEY HIGH SCHOOL51355,ANTELOPE VALLEY HIGH SCHOOL,Lancaster,Los Angeles,App,50,37,13,
ANTELOPE VALLEY HIGH SCHOOL51355,ANTELOPE VALLEY HIGH SCHOOL,Lancaster,Los Angeles,Adm,22,18,4,
ANTELOPE VALLEY HIGH SCHOOL51355,ANTELOPE VALLEY HIGH SCHOOL,Lancaster,Los Angeles,Enr,8,8,,
ANTIOCH HIGH SCHOOL50115,ANTIOCH HIGH SCHOOL,Antioch,Contra Costa,App,43,25,18,
ANTIOCH HIGH SCHOOL50115,ANTIOCH HIGH SCHOOL,Antioch,Contra Costa,Adm,29,16,13,
ANTIOCH HIGH SCHOOL50115,ANTIOCH HIGH SCHOOL,Antioch,Contra Costa,Enr,15,9,6,
ANZAR HIGH SCHOOL53133,ANZAR HIGH SCHOOL,San Juan Bautista,San Benito,App,9,7,,
ANZAR HIGH SCHOOL53133,ANZAR HIGH SCHOOL,San Juan Bautista,San Benito,Adm,5,4,,
ANZAR HIGH SCHOOL53133,ANZAR HIGH SCHOOL,San Juan Bautista,San Benito,Enr,3,3,,
APEX ACADEMY HIGH SCHOOL54291,APEX ACADEMY HIGH SCHOOL,Los Angeles,Los Angeles,App,24,18,5,
APEX ACADEMY HIGH SCHOOL54291,APEX ACADEMY HIGH SCHOOL,Los Angeles,Los Angeles,Adm,9,7,,
APEX ACADEMY HIGH SCHOOL54291,APEX ACADEMY HIGH SCHOOL,Los Angeles,Los Angeles,Enr,6,4,,
APPLE VALLEY HIGH SCHOOL50118,APPLE VALLEY HIGH SCHOOL,Apple Valley,San Bernardino,App,62,42,20,
APPLE VALLEY HIGH SCHOOL50118,APPLE VALLEY HIGH SCHOOL,Apple Valley,San Bernardino,Adm,42,31,11,
APPLE VALLEY HIGH SCHOOL50118,APPLE VALLEY HIGH SCHOOL,Apple Valley,San Bernardino,Enr,21,16,5,
APPLIED TECHNOLOGY CENTER54607,APPLIED TECHNOLOGY CENTER,Montebello,Los Angeles,App,39,29,8,
APPLIED TECHNOLOGY CENTER54607,APPLIED TECHNOLOGY CENTER,Montebello,Los Angeles,Adm,13,10,3,
APPLIED TECHNOLOGY CENTER54607,APPLIED TECHNOLOGY CENTER,Montebello,Los Angeles,Enr,6,5,,
APTOS HIGH SCHOOL50119,APTOS HIGH SCHOOL,Aptos,Santa Cruz,App,80,49,31,
APTOS HIGH SCHOOL50119,APTOS HIGH SCHOOL,Aptos,Santa Cruz,Adm,44,29,15,
APTOS HIGH SCHOOL50119,APTOS HIGH SCHOOL,Aptos,Santa Cruz,Enr,20,15,5,
ARAGON HIGH SCHOOL53163,ARAGON HIGH SCHOOL,San Mateo,San Mateo,App,160,78,81,
ARAGON HIGH SCHOOL53163,ARAGON HIGH SCHOOL,San Mateo,San Mateo,Adm,116,60,56,
ARAGON HIGH SCHOOL53163,ARAGON HIGH SCHOOL,San Mateo,San Mateo,Enr,65,35,30,
ARCADIA HIGH SCHOOL50130,ARCADIA HIGH SCHOOL,Arcadia,Los Angeles,App,451,244,206,
ARCADIA HIGH SCHOOL50130,ARCADIA HIGH SCHOOL,Arcadia,Los Angeles,Adm,336,189,147,
ARCADIA HIGH SCHOOL50130,ARCADIA HIGH SCHOOL,Arcadia,Los Angeles,Enr,194,103,91,
ARCATA HIGH SCHOOL50135,ARCATA HIGH SCHOOL,Arcata,Humboldt,App,40,24,16,
ARCATA HIGH SCHOOL50135,ARCATA HIGH SCHOOL,Arcata,Humboldt,Adm,29,21,8,
ARCATA HIGH SCHOOL50135,ARCATA HIGH SCHOOL,Arcata,Humboldt,Enr,19,15,4,
ARGONAUT HIGH SCHOOL51275,ARGONAUT HIGH SCHOOL,Jackson,Amador,App,11,8,,
ARGONAUT HIGH SCHOOL51275,ARGONAUT HIGH SCHOOL,Jackson,Amador,Adm,7,5,,
ARISE HIGH SCHOOL54258,ARISE HIGH SCHOOL,Oakland,Alameda,App,30,19,11,
ARISE HIGH SCHOOL54258,ARISE HIGH SCHOOL,Oakland,Alameda,Adm,10,5,5,
ARISE HIGH SCHOOL54258,ARISE HIGH SCHOOL,Oakland,Alameda,Enr,3,3,,
ARLETA HIGH SCHOOL50068,ARLETA HIGH SCHOOL,Arleta,Los Angeles,App,65,43,21,
ARLETA HIGH SCHOOL50068,ARLETA HIGH SCHOOL,Arleta,Los Angeles,Adm,25,16,9,
ARLETA HIGH SCHOOL50068,ARLETA HIGH SCHOOL,Arleta,Los Angeles,Enr,8,7,,
ARLINGTON HIGH SCHOOL52658,ARLINGTON HIGH SCHOOL,Riverside,Riverside,App,99,64,35,
ARLINGTON HIGH SCHOOL52658,ARLINGTON HIGH SCHOOL,Riverside,Riverside,Adm,59,39,20,
ARLINGTON HIGH SCHOOL52658,ARLINGTON HIGH SCHOOL,Riverside,Riverside,Enr,44,31,13,
ARMIJO HIGH SCHOOL50910,ARMIJO HIGH SCHOOL,Fairfield,Solano,App,67,33,34,
ARMIJO HIGH SCHOOL50910,ARMIJO HIGH SCHOOL,Fairfield,Solano,Adm,43,22,21,
ARMIJO HIGH SCHOOL50910,ARMIJO HIGH SCHOOL,Fairfield,Solano,Enr,33,16,17,
ARNOLD O BECKMAN HIGH SCHOOL51267,ARNOLD O BECKMAN HIGH SCHOOL,Irvine,Orange,App,374,188,186,
ARNOLD O BECKMAN HIGH SCHOOL51267,ARNOLD O BECKMAN HIGH SCHOOL,Irvine,Orange,Adm,257,131,126,
ARNOLD O BECKMAN HIGH SCHOOL51267,ARNOLD O BECKMAN HIGH SCHOOL,Irvine,Orange,Enr,130,70,60,
ARROYO GRANDE HIGH SCHOOL50150,ARROYO GRANDE HIGH SCHOOL,Arroyo Grande,San Luis Obispo,App,107,59,48,
ARROYO GRANDE HIGH SCHOOL50150,ARROYO GRANDE HIGH SCHOOL,Arroyo Grande,San Luis Obispo,Adm,73,41,32,
ARROYO GRANDE HIGH SCHOOL50150,ARROYO GRANDE HIGH SCHOOL,Arroyo Grande,San Luis Obispo,Enr,43,28,15,
ARROYO HIGH SCHOOL50830,ARROYO HIGH SCHOOL,El Monte,Los Angeles,App,141,77,64,
ARROYO HIGH SCHOOL50830,ARROYO HIGH SCHOOL,El Monte,Los Angeles,Adm,93,54,39,
ARROYO HIGH SCHOOL50830,ARROYO HIGH SCHOOL,El Monte,Los Angeles,Enr,70,36,34,
ARROYO HIGH SCHOOL53125,ARROYO HIGH SCHOOL,San Lorenzo,Alameda,App,107,66,41,
ARROYO HIGH SCHOOL53125,ARROYO HIGH SCHOOL,San Lorenzo,Alameda,Adm,63,40,23,
ARROYO HIGH SCHOOL53125,ARROYO HIGH SCHOOL,San Lorenzo,Alameda,Enr,42,23,19,
ARROYO VALLEY HIGH SCHOOL52948,ARROYO VALLEY HIGH SCHOOL,San Bernardino,San Bernardino,App,97,71,26,
ARROYO VALLEY HIGH SCHOOL52948,ARROYO VALLEY HIGH SCHOOL,San Bernardino,San Bernardino,Adm,58,40,18,
ARROYO VALLEY HIGH SCHOOL52948,ARROYO VALLEY HIGH SCHOOL,San Bernardino,San Bernardino,Enr,39,25,14,
ARTESIA HIGH SCHOOL50155,ARTESIA HIGH SCHOOL,Lakewood,Los Angeles,App,63,45,18,
ARTESIA HIGH SCHOOL50155,ARTESIA HIGH SCHOOL,Lakewood,Los Angeles,Adm,34,29,5,
ARTESIA HIGH SCHOOL50155,ARTESIA HIGH SCHOOL,Lakewood,Los Angeles,Enr,11,9,,
ARVIN HIGH SCHOOL50160,ARVIN HIGH SCHOOL,Arvin,Kern,App,77,55,22,
ARVIN HIGH SCHOOL50160,ARVIN HIGH SCHOOL,Arvin,Kern,Adm,50,34,16,
ARVIN HIGH SCHOOL50160,ARVIN HIGH SCHOOL,Arvin,Kern,Enr,23,17,6,
ASPIRE ALEXANDER TWILIGHT SCND54516,ASPIRE ALEXANDER TWILIGHT SCND,Sacramento,Sacramento,App,8,7,,
ASPIRE ALEXANDER TWILIGHT SCND54516,ASPIRE ALEXANDER TWILIGHT SCND,Sacramento,Sacramento,Adm,6,5,,
ASPIRE BENJAMIN HOLT COLG PREP53843,ASPIRE BENJAMIN HOLT COLG PREP,Stockton,San Joaquin,App,37,23,13,
ASPIRE BENJAMIN HOLT COLG PREP53843,ASPIRE BENJAMIN HOLT COLG PREP,Stockton,San Joaquin,Adm,30,20,9,
ASPIRE BENJAMIN HOLT COLG PREP53843,ASPIRE BENJAMIN HOLT COLG PREP,Stockton,San Joaquin,Enr,16,10,6,
ASPIRE GOLDEN STATE PREP ACADEMY54260,ASPIRE GOLDEN STATE PREP ACADEMY,Oakland,Alameda,App,40,25,15,
ASPIRE GOLDEN STATE PREP ACADEMY54260,ASPIRE GOLDEN STATE PREP ACADEMY,Oakland,Alameda,Adm,21,11,10,
ASPIRE GOLDEN STATE PREP ACADEMY54260,ASPIRE GOLDEN STATE PREP ACADEMY,Oakland,Alameda,Enr,8,5,3,
ASPIRE LANGSTON HUGHES ACADEMY54460,ASPIRE LANGSTON HUGHES ACADEMY,Stockton,San Joaquin,App,47,31,16,
ASPIRE LANGSTON HUGHES ACADEMY54460,ASPIRE LANGSTON HUGHES ACADEMY,Stockton,San Joaquin,Adm,22,11,11,
ASPIRE LANGSTON HUGHES ACADEMY54460,ASPIRE LANGSTON HUGHES ACADEMY,Stockton,San Joaquin,Enr,7,3,4,
ASPIRE LIONEL WILSON COLG PREP51761,ASPIRE LIONEL WILSON COLG PREP,Oakland,Alameda,App,29,19,10,
ASPIRE LIONEL WILSON COLG PREP51761,ASPIRE LIONEL WILSON COLG PREP,Oakland,Alameda,Adm,17,10,7,
ASPIRE LIONEL WILSON COLG PREP51761,ASPIRE LIONEL WILSON COLG PREP,Oakland,Alameda,Enr,8,5,3,
ASPIRE OLLIN UNIV PREP ACDMY54735,ASPIRE OLLIN UNIV PREP ACDMY,Huntington Park,Los Angeles,App,57,35,17,5
ASPIRE OLLIN UNIV PREP ACDMY54735,ASPIRE OLLIN UNIV PREP ACDMY,Huntington Park,Los Angeles,Adm,23,15,6,
ASPIRE OLLIN UNIV PREP ACDMY54735,ASPIRE OLLIN UNIV PREP ACDMY,Huntington Park,Los Angeles,Enr,12,7,5,
ASPIRE PACIFIC ACADEMY51214,ASPIRE PACIFIC ACADEMY,Huntington Park,Los Angeles,App,21,15,6,
ASPIRE PACIFIC ACADEMY51214,ASPIRE PACIFIC ACADEMY,Huntington Park,Los Angeles,Adm,7,5,,
ASPIRE RICHMOND CA COLG PREP54847,ASPIRE RICHMOND CA COLG PREP,Richmond,Contra Costa,App,13,11,,
ASPIRE RICHMOND CA COLG PREP54847,ASPIRE RICHMOND CA COLG PREP,Richmond,Contra Costa,Adm,8,7,,
ASPIRE RICHMOND CA COLG PREP54847,ASPIRE RICHMOND CA COLG PREP,Richmond,Contra Costa,Enr,5,5,,
ASPIRE VANGUARD COL PREP ACAD54446,ASPIRE VANGUARD COL PREP ACAD,Modesto,Stanislaus,App,8,6,,
ASPIRE VANGUARD COL PREP ACAD54446,ASPIRE VANGUARD COL PREP ACAD,Modesto,Stanislaus,Adm,6,5,,
ASPIRE VANGUARD COL PREP ACAD54446,ASPIRE VANGUARD COL PREP ACAD,Modesto,Stanislaus,Enr,4,4,,
ATASCADERO HIGH SCHOOL50165,ATASCADERO HIGH SCHOOL,Atascadero,San Luis Obispo,App,26,18,8,
ATASCADERO HIGH SCHOOL50165,ATASCADERO HIGH SCHOOL,Atascadero,San Luis Obispo,Adm,18,14,4,
ATASCADERO HIGH SCHOOL50165,ATASCADERO HIGH SCHOOL,Atascadero,San Luis Obispo,Enr,9,7,,
ATWATER HIGH SCHOOL50172,ATWATER HIGH SCHOOL,Atwater,Merced,App,66,43,23,
ATWATER HIGH SCHOOL50172,ATWATER HIGH SCHOOL,Atwater,Merced,Adm,49,33,16,
ATWATER HIGH SCHOOL50172,ATWATER HIGH SCHOOL,Atwater,Merced,Enr,22,16,6,
AVENAL HIGH SCHOOL50185,AVENAL HIGH SCHOOL,Avenal,Kings,App,50,33,17,
AVENAL HIGH SCHOOL50185,AVENAL HIGH SCHOOL,Avenal,Kings,Adm,35,22,13,
AVENAL HIGH SCHOOL50185,AVENAL HIGH SCHOOL,Avenal,Kings,Enr,12,11,,
AVESON GLOBAL LEADERSHIP ACAD50162,AVESON GLOBAL LEADERSHIP ACAD,Altadena,Los Angeles,App,11,5,6,
AZUSA HIGH SCHOOL50188,AZUSA HIGH SCHOOL,Azusa,Los Angeles,App,44,24,19,
AZUSA HIGH SCHOOL50188,AZUSA HIGH SCHOOL,Azusa,Los Angeles,Adm,25,12,12,
AZUSA HIGH SCHOOL50188,AZUSA HIGH SCHOOL,Azusa,Los Angeles,Enr,8,,6,
BAKERSFIELD HIGH SCHOOL50205,BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,App,59,33,26,
BAKERSFIELD HIGH SCHOOL50205,BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,Adm,37,20,17,
BAKERSFIELD HIGH SCHOOL50205,BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,Enr,21,12,9,
BALBOA HIGH SCHOOL52916,BALBOA HIGH SCHOOL,San Francisco,San Francisco,App,112,65,46,
BALBOA HIGH SCHOOL52916,BALBOA HIGH SCHOOL,San Francisco,San Francisco,Adm,68,41,26,
BALBOA HIGH SCHOOL52916,BALBOA HIGH SCHOOL,San Francisco,San Francisco,Enr,38,21,17,
BALDWIN PARK HIGH SCHOOL50225,BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,App,98,69,29,
BALDWIN PARK HIGH SCHOOL50225,BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,Adm,65,49,16,
BALDWIN PARK HIGH SCHOOL50225,BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,Enr,31,24,7,
BANNING HIGH SCHOOL50230,BANNING HIGH SCHOOL,Banning,Riverside,App,51,33,18,
BANNING HIGH SCHOOL50230,BANNING HIGH SCHOOL,Banning,Riverside,Adm,27,19,8,
BANNING HIGH SCHOOL50230,BANNING HIGH SCHOOL,Banning,Riverside,Enr,13,9,4,
BARSTOW HIGH SCHOOL50235,BARSTOW HIGH SCHOOL,Barstow,San Bernardino,App,23,16,7,
BARSTOW HIGH SCHOOL50235,BARSTOW HIGH SCHOOL,Barstow,San Bernardino,Adm,16,11,5,
BARSTOW HIGH SCHOOL50235,BARSTOW HIGH SCHOOL,Barstow,San Bernardino,Enr,9,6,3,
BASSETT HIGH SCHOOL50238,BASSETT HIGH SCHOOL,La Puente,Los Angeles,App,45,26,19,
BASSETT HIGH SCHOOL50238,BASSETT HIGH SCHOOL,La Puente,Los Angeles,Adm,27,16,11,
BASSETT HIGH SCHOOL50238,BASSETT HIGH SCHOOL,La Puente,Los Angeles,Enr,19,10,9,
BAY AREA TECHNOLOGY-BAYTECH54301,BAY AREA TECHNOLOGY-BAYTECH,Oakland,Alameda,App,12,6,6,
BAY AREA TECHNOLOGY-BAYTECH54301,BAY AREA TECHNOLOGY-BAYTECH,Oakland,Alameda,Adm,4,,3,
BAY AREA TECHNOLOGY-BAYTECH54301,BAY AREA TECHNOLOGY-BAYTECH,Oakland,Alameda,Enr,4,,3,
BAYFRONT CHARTER HIGH SCHOOL54777,BAYFRONT CHARTER HIGH SCHOOL,Chula Vista,San Diego,App,25,19,6,
BAYFRONT CHARTER HIGH SCHOOL54777,BAYFRONT CHARTER HIGH SCHOOL,Chula Vista,San Diego,Adm,10,6,4,
BAYFRONT CHARTER HIGH SCHOOL54777,BAYFRONT CHARTER HIGH SCHOOL,Chula Vista,San Diego,Enr,5,3,,
BEAR CREEK HIGH SCHOOL53436,BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,App,66,36,29,
BEAR CREEK HIGH SCHOOL53436,BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,Adm,38,21,16,
BEAR CREEK HIGH SCHOOL53436,BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,Enr,19,10,8,
BEAR RIVER HIGH SCHOOL51092,BEAR RIVER HIGH SCHOOL,Grass Valley,Nevada,App,15,11,,
BEAR RIVER HIGH SCHOOL51092,BEAR RIVER HIGH SCHOOL,Grass Valley,Nevada,Adm,9,6,,
BEAR RIVER HIGH SCHOOL51092,BEAR RIVER HIGH SCHOOL,Grass Valley,Nevada,Enr,7,5,,
BEAUMONT HIGH SCHOOL50240,BEAUMONT HIGH SCHOOL,Beaumont,Riverside,App,114,69,45,
BEAUMONT HIGH SCHOOL50240,BEAUMONT HIGH SCHOOL,Beaumont,Riverside,Adm,81,53,28,
BEAUMONT HIGH SCHOOL50240,BEAUMONT HIGH SCHOOL,Beaumont,Riverside,Enr,38,19,19,
BELL GARDENS SENIOR HS50265,BELL GARDENS SENIOR HS,Bell Gardens,Los Angeles,App,120,86,34,
BELL GARDENS SENIOR HS50265,BELL GARDENS SENIOR HS,Bell Gardens,Los Angeles,Adm,78,54,24,
BELL GARDENS SENIOR HS50265,BELL GARDENS SENIOR HS,Bell Gardens,Los Angeles,Enr,40,30,10,
BELL HIGH SCHOOL50245,BELL HIGH SCHOOL,Bell,Los Angeles,App,184,109,74,
BELL HIGH SCHOOL50245,BELL HIGH SCHOOL,Bell,Los Angeles,Adm,107,68,39,
BELL HIGH SCHOOL50245,BELL HIGH SCHOOL,Bell,Los Angeles,Enr,50,33,17,
BELLA VISTA HIGH SCHOOL50912,BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,App,81,45,36,
BELLA VISTA HIGH SCHOOL50912,BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,Adm,47,21,26,
BELLA VISTA HIGH SCHOOL50912,BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,Enr,27,12,15,
BELLFLOWER HIGH SCHOOL50255,BELLFLOWER HIGH SCHOOL,Bellflower,Los Angeles,App,50,36,14,
BELLFLOWER HIGH SCHOOL50255,BELLFLOWER HIGH SCHOOL,Bellflower,Los Angeles,Adm,34,23,11,
BELLFLOWER HIGH SCHOOL50255,BELLFLOWER HIGH SCHOOL,Bellflower,Los Angeles,Enr,17,14,3,
BELMONT HIGH SCHOOL51540,BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,App,60,39,21,
BELMONT HIGH SCHOOL51540,BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,Adm,31,19,12,
BELMONT HIGH SCHOOL51540,BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,Enr,21,15,6,
BENICIA HIGH SCHOOL50280,BENICIA HIGH SCHOOL,Benicia,Solano,App,91,55,36,
BENICIA HIGH SCHOOL50280,BENICIA HIGH SCHOOL,Benicia,Solano,Adm,61,37,24,
BENICIA HIGH SCHOOL50280,BENICIA HIGH SCHOOL,Benicia,Solano,Enr,32,17,15,
BENJAMIN FRANKLIN HIGH SCHOOL51550,BENJAMIN FRANKLIN HIGH SCHOOL,Los Angeles,Los Angeles,App,55,31,24,
BENJAMIN FRANKLIN HIGH SCHOOL51550,BENJAMIN FRANKLIN HIGH SCHOOL,Los Angeles,Los Angeles,Adm,39,21,18,
BENJAMIN FRANKLIN HIGH SCHOOL51550,BENJAMIN FRANKLIN HIGH SCHOOL,Los Angeles,Los Angeles,Enr,14,7,7,
BERKELEY HIGH SCHOOL50290,BERKELEY HIGH SCHOOL,Berkeley,Alameda,App,401,240,160,
BERKELEY HIGH SCHOOL50290,BERKELEY HIGH SCHOOL,Berkeley,Alameda,Adm,302,182,120,
BERKELEY HIGH SCHOOL50290,BERKELEY HIGH SCHOOL,Berkeley,Alameda,Enr,153,94,59,
BERT CORONA CHARTER HIGH SCHL50293,BERT CORONA CHARTER HIGH SCHL,Pacoima,Los Angeles,App,11,9,,
BERT CORONA CHARTER HIGH SCHL50293,BERT CORONA CHARTER HIGH SCHL,Pacoima,Los Angeles,Adm,4,4,,
BERT CORONA CHARTER HIGH SCHL50293,BERT CORONA CHARTER HIGH SCHL,Pacoima,Los Angeles,Enr,3,3,,
BEVERLY HILLS HIGH SCHOOL50320,BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,App,174,99,72,
BEVERLY HILLS HIGH SCHOOL50320,BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,Adm,114,62,51,
BEVERLY HILLS HIGH SCHOOL50320,BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,Enr,49,28,21,
BIG BEAR HIGH SCHOOL50330,BIG BEAR HIGH SCHOOL,Big Bear Lake,San Bernardino,App,20,8,12,
BIG BEAR HIGH SCHOOL50330,BIG BEAR HIGH SCHOOL,Big Bear Lake,San Bernardino,Adm,14,7,7,
BIG BEAR HIGH SCHOOL50330,BIG BEAR HIGH SCHOOL,Big Bear Lake,San Bernardino,Enr,4,4,,
BIRMINGHAM COMMUNITY HS53615,BIRMINGHAM COMMUNITY HS,Lake Balboa,Los Angeles,App,190,112,77,
BIRMINGHAM COMMUNITY HS53615,BIRMINGHAM COMMUNITY HS,Lake Balboa,Los Angeles,Adm,102,65,37,
BIRMINGHAM COMMUNITY HS53615,BIRMINGHAM COMMUNITY HS,Lake Balboa,Los Angeles,Enr,41,28,13,
BISHOP UNION HIGH SCHOOL50345,BISHOP UNION HIGH SCHOOL,Bishop,Inyo,App,28,18,10,
BISHOP UNION HIGH SCHOOL50345,BISHOP UNION HIGH SCHOOL,Bishop,Inyo,Adm,11,7,4,
BISHOP UNION HIGH SCHOOL50345,BISHOP UNION HIGH SCHOOL,Bishop,Inyo,Enr,5,3,,
BLAIR HIGH SCHOOL52373,BLAIR HIGH SCHOOL,Pasadena,Los Angeles,App,44,24,20,
BLAIR HIGH SCHOOL52373,BLAIR HIGH SCHOOL,Pasadena,Los Angeles,Adm,26,14,12,
BLAIR HIGH SCHOOL52373,BLAIR HIGH SCHOOL,Pasadena,Los Angeles,Enr,12,6,6,
BLOOMINGTON HIGH SCHOOL50348,BLOOMINGTON HIGH SCHOOL,Bloomington,San Bernardino,App,94,65,28,
BLOOMINGTON HIGH SCHOOL50348,BLOOMINGTON HIGH SCHOOL,Bloomington,San Bernardino,Adm,43,31,11,
BLOOMINGTON HIGH SCHOOL50348,BLOOMINGTON HIGH SCHOOL,Bloomington,San Bernardino,Enr,16,14,,
BOLSA GRANDE HIGH SCHOOL51028,BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,App,185,96,88,
BOLSA GRANDE HIGH SCHOOL51028,BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,Adm,107,56,51,
BOLSA GRANDE HIGH SCHOOL51028,BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,Enr,50,28,22,
BONITA HIGH SCHOOL51370,BONITA HIGH SCHOOL,La Verne,Los Angeles,App,125,72,52,
BONITA HIGH SCHOOL51370,BONITA HIGH SCHOOL,La Verne,Los Angeles,Adm,76,47,29,
BONITA HIGH SCHOOL51370,BONITA HIGH SCHOOL,La Verne,Los Angeles,Enr,42,24,18,
BONITA VISTA HIGH SCHOOL50572,BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,App,125,74,50,
BONITA VISTA HIGH SCHOOL50572,BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,Adm,83,55,28,
BONITA VISTA HIGH SCHOOL50572,BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,Enr,55,34,21,
BONSALL HIGH SCHOOL54793,BONSALL HIGH SCHOOL,Bonsall,San Diego,App,17,7,10,
BONSALL HIGH SCHOOL54793,BONSALL HIGH SCHOOL,Bonsall,San Diego,Adm,11,5,6,
BONSALL HIGH SCHOOL54793,BONSALL HIGH SCHOOL,Bonsall,San Diego,Enr,4,,3,
BORREGO SPRINGS HIGH SCHOOL50363,BORREGO SPRINGS HIGH SCHOOL,Borrego Springs,San Diego,App,6,,,
BORREGO SPRINGS HIGH SCHOOL50363,BORREGO SPRINGS HIGH SCHOOL,Borrego Springs,San Diego,Adm,6,3,3,
BRANHAM HIGH SCHOOL53082,BRANHAM HIGH SCHOOL,San Jose,Santa Clara,App,107,56,51,
BRANHAM HIGH SCHOOL53082,BRANHAM HIGH SCHOOL,San Jose,Santa Clara,Adm,80,41,39,
BRANHAM HIGH SCHOOL53082,BRANHAM HIGH SCHOOL,San Jose,Santa Clara,Enr,47,17,30,
BRAWLEY UNION HIGH SCHOOL50365,BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,App,37,19,18,
BRAWLEY UNION HIGH SCHOOL50365,BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,Adm,21,13,8,
BRAWLEY UNION HIGH SCHOOL50365,BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,Enr,11,9,,
BREA OLINDA HIGH SCHOOL50370,BREA OLINDA HIGH SCHOOL,Brea,Orange,App,137,68,69,
BREA OLINDA HIGH SCHOOL50370,BREA OLINDA HIGH SCHOOL,Brea,Orange,Adm,88,44,44,
