Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
SANTA ROSA HIGH SCHOOL53330,SANTA ROSA HIGH SCHOOL,Santa Rosa,Sonoma,Enr,24,16,8,
SANTA SUSANA HIGH SCHOOL53372,SANTA SUSANA HIGH SCHOOL,Simi Valley,Ventura,App,78,43,35,
SANTA SUSANA HIGH SCHOOL53372,SANTA SUSANA HIGH SCHOOL,Simi Valley,Ventura,Adm,62,36,26,
SANTA SUSANA HIGH SCHOOL53372,SANTA SUSANA HIGH SCHOOL,Simi Valley,Ventura,Enr,43,23,20,
SANTA TERESA HIGH SCHOOL53106,SANTA TERESA HIGH SCHOOL,San Jose,Santa Clara,App,148,76,72,
SANTA TERESA HIGH SCHOOL53106,SANTA TERESA HIGH SCHOOL,San Jose,Santa Clara,Adm,111,58,53,
SANTA TERESA HIGH SCHOOL53106,SANTA TERESA HIGH SCHOOL,San Jose,Santa Clara,Enr,68,32,36,
SANTA YNEZ VALLEY UNION HS53340,SANTA YNEZ VALLEY UNION HS,Santa Ynez,Santa Barbara,App,35,18,17,
SANTA YNEZ VALLEY UNION HS53340,SANTA YNEZ VALLEY UNION HS,Santa Ynez,Santa Barbara,Adm,18,10,8,
SANTA YNEZ VALLEY UNION HS53340,SANTA YNEZ VALLEY UNION HS,Santa Ynez,Santa Barbara,Enr,3,3,,
SANTANA HIGH SCHOOL53342,SANTANA HIGH SCHOOL,Santee,San Diego,App,35,18,17,
SANTANA HIGH SCHOOL53342,SANTANA HIGH SCHOOL,Santee,San Diego,Adm,24,12,12,
SANTANA HIGH SCHOOL53342,SANTANA HIGH SCHOOL,Santee,San Diego,Enr,12,5,7,
SANTEE EDUCATION COMPLEX53974,SANTEE EDUCATION COMPLEX,Los Angeles,Los Angeles,App,124,74,50,
SANTEE EDUCATION COMPLEX53974,SANTEE EDUCATION COMPLEX,Los Angeles,Los Angeles,Adm,90,57,33,
SANTEE EDUCATION COMPLEX53974,SANTEE EDUCATION COMPLEX,Los Angeles,Los Angeles,Enr,17,9,8,
SANTIAGO HIGH SCHOOL50692,SANTIAGO HIGH SCHOOL,Corona,Riverside,App,252,150,102,
SANTIAGO HIGH SCHOOL50692,SANTIAGO HIGH SCHOOL,Corona,Riverside,Adm,180,114,66,
SANTIAGO HIGH SCHOOL50692,SANTIAGO HIGH SCHOOL,Corona,Riverside,Enr,106,64,42,
SANTIAGO HIGH SCHOOL51033,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,App,99,61,38,
SANTIAGO HIGH SCHOOL51033,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,Adm,70,41,29,
SANTIAGO HIGH SCHOOL51033,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,Enr,29,16,13,
SARATOGA HIGH SCHOOL53343,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,App,262,135,125,
SARATOGA HIGH SCHOOL53343,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,Adm,208,104,103,
SARATOGA HIGH SCHOOL53343,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,Enr,82,44,38,
SATO ACADEMY OF MATH & SCIENCE54837,SATO ACADEMY OF MATH & SCIENCE,Long Beach,Los Angeles,App,42,17,24,
SATO ACADEMY OF MATH & SCIENCE54837,SATO ACADEMY OF MATH & SCIENCE,Long Beach,Los Angeles,Adm,22,9,12,
SATO ACADEMY OF MATH & SCIENCE54837,SATO ACADEMY OF MATH & SCIENCE,Long Beach,Los Angeles,Enr,7,4,3,
SAUGUS HIGH SCHOOL53336,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,App,128,73,55,
SAUGUS HIGH SCHOOL53336,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,Adm,71,38,33,
SAUGUS HIGH SCHOOL53336,SAUGUS HIGH SCHOOL,Saugus,Los Angeles,Enr,34,19,15,
SAVANNA HIGH SCHOOL50087,SAVANNA HIGH SCHOOL,Anaheim,Orange,App,83,42,41,
SAVANNA HIGH SCHOOL50087,SAVANNA HIGH SCHOOL,Anaheim,Orange,Adm,59,31,28,
SAVANNA HIGH SCHOOL50087,SAVANNA HIGH SCHOOL,Anaheim,Orange,Enr,24,11,13,
SCH SOCIAL JUSTICE-CONT LEARN CTR54695,SCH SOCIAL JUSTICE-CONT LEARN CTR,Los Angeles,Los Angeles,App,28,20,8,
SCH SOCIAL JUSTICE-CONT LEARN CTR54695,SCH SOCIAL JUSTICE-CONT LEARN CTR,Los Angeles,Los Angeles,Adm,15,9,6,
SCH SOCIAL JUSTICE-CONT LEARN CTR54695,SCH SOCIAL JUSTICE-CONT LEARN CTR,Los Angeles,Los Angeles,Enr,5,,4,
SCHL ENTREPRENEURSHIP & TECH54600,SCHL ENTREPRENEURSHIP & TECH,San Diego,San Diego,Adm,3,,3,
SCHOOL BUS TOUR CONTRERAS LRN54053,SCHOOL BUS TOUR CONTRERAS LRN,Los Angeles,Los Angeles,App,22,12,10,
SCHOOL BUS TOUR CONTRERAS LRN54053,SCHOOL BUS TOUR CONTRERAS LRN,Los Angeles,Los Angeles,Adm,19,11,8,
SCHOOL BUS TOUR CONTRERAS LRN54053,SCHOOL BUS TOUR CONTRERAS LRN,Los Angeles,Los Angeles,Enr,4,4,,
SCHOOL OF ARTS AND ENTERPRISE53993,SCHOOL OF ARTS AND ENTERPRISE,Pomona,Los Angeles,App,17,15,,
SCHOOL OF ARTS AND ENTERPRISE53993,SCHOOL OF ARTS AND ENTERPRISE,Pomona,Los Angeles,Adm,8,8,,
SCHOOL OF ARTS AND ENTERPRISE53993,SCHOOL OF ARTS AND ENTERPRISE,Pomona,Los Angeles,Enr,4,4,,
SCHOOL VISUAL ARTS HUMANITIES54243,SCHOOL VISUAL ARTS HUMANITIES,Los Angeles,Los Angeles,App,23,12,10,
SCHOOL VISUAL ARTS HUMANITIES54243,SCHOOL VISUAL ARTS HUMANITIES,Los Angeles,Los Angeles,Adm,10,4,6,
SCHOOL VISUAL ARTS HUMANITIES54243,SCHOOL VISUAL ARTS HUMANITIES,Los Angeles,Los Angeles,Enr,3,,3,
SCHURR HIGH SCHOOL52037,SCHURR HIGH SCHOOL,Montebello,Los Angeles,App,147,89,58,
SCHURR HIGH SCHOOL52037,SCHURR HIGH SCHOOL,Montebello,Los Angeles,Adm,105,67,38,
SCHURR HIGH SCHOOL52037,SCHURR HIGH SCHOOL,Montebello,Los Angeles,Enr,49,27,22,
SCOTTS VALLEY HIGH SCHOOL53598,SCOTTS VALLEY HIGH SCHOOL,Scotts Valley,Santa Cruz,App,62,33,29,
SCOTTS VALLEY HIGH SCHOOL53598,SCOTTS VALLEY HIGH SCHOOL,Scotts Valley,Santa Cruz,Adm,42,24,18,
SCOTTS VALLEY HIGH SCHOOL53598,SCOTTS VALLEY HIGH SCHOOL,Scotts Valley,Santa Cruz,Enr,24,16,8,
SCRIPPS RANCH HIGH52834,SCRIPPS RANCH HIGH,San Diego,San Diego,App,212,106,106,
SCRIPPS RANCH HIGH52834,SCRIPPS RANCH HIGH,San Diego,San Diego,Adm,157,84,73,
SCRIPPS RANCH HIGH52834,SCRIPPS RANCH HIGH,San Diego,San Diego,Enr,69,34,35,
SEASIDE HIGH SCHOOL52048,SEASIDE HIGH SCHOOL,Seaside,Monterey,App,39,26,13,
SEASIDE HIGH SCHOOL52048,SEASIDE HIGH SCHOOL,Seaside,Monterey,Adm,26,18,8,
SEASIDE HIGH SCHOOL52048,SEASIDE HIGH SCHOOL,Seaside,Monterey,Enr,12,9,3,
SEGERSTROM HIGH SCHOOL54018,SEGERSTROM HIGH SCHOOL,Santa Ana,Orange,App,157,100,57,
SEGERSTROM HIGH SCHOOL54018,SEGERSTROM HIGH SCHOOL,Santa Ana,Orange,Adm,102,68,34,
SEGERSTROM HIGH SCHOOL54018,SEGERSTROM HIGH SCHOOL,Santa Ana,Orange,Enr,33,22,11,
SELMA HIGH SCHOOL53350,SELMA HIGH SCHOOL,Selma,Fresno,App,52,34,18,
SELMA HIGH SCHOOL53350,SELMA HIGH SCHOOL,Selma,Fresno,Adm,38,26,12,
SELMA HIGH SCHOOL53350,SELMA HIGH SCHOOL,Selma,Fresno,Enr,18,12,6,
SEQUOIA HIGH SCHOOL52605,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,App,160,90,70,
SEQUOIA HIGH SCHOOL52605,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,Adm,115,65,50,
SEQUOIA HIGH SCHOOL52605,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,Enr,53,30,23,
SERRA HIGH52891,SERRA HIGH,San Diego,San Diego,App,110,55,54,
SERRA HIGH52891,SERRA HIGH,San Diego,San Diego,Adm,75,37,38,
SERRA HIGH52891,SERRA HIGH,San Diego,San Diego,Enr,45,21,24,
SERRANO HIGH SCHOOL52437,SERRANO HIGH SCHOOL,Phelan,San Bernardino,App,48,32,16,
SERRANO HIGH SCHOOL52437,SERRANO HIGH SCHOOL,Phelan,San Bernardino,Adm,38,26,12,
SERRANO HIGH SCHOOL52437,SERRANO HIGH SCHOOL,Phelan,San Bernardino,Enr,19,13,6,
SHADOW HILLS HIGH SCHOOL54345,SHADOW HILLS HIGH SCHOOL,Indio,Riverside,App,62,38,24,
SHADOW HILLS HIGH SCHOOL54345,SHADOW HILLS HIGH SCHOOL,Indio,Riverside,Adm,42,24,18,
SHADOW HILLS HIGH SCHOOL54345,SHADOW HILLS HIGH SCHOOL,Indio,Riverside,Enr,21,10,11,
SHAFTER HIGH SCHOOL53360,SHAFTER HIGH SCHOOL,Shafter,Kern,App,45,32,13,
SHAFTER HIGH SCHOOL53360,SHAFTER HIGH SCHOOL,Shafter,Kern,Adm,28,21,7,
SHAFTER HIGH SCHOOL53360,SHAFTER HIGH SCHOOL,Shafter,Kern,Enr,10,6,4,
SHASTA HIGH SCHOOL52585,SHASTA HIGH SCHOOL,Redding,Shasta,App,50,31,19,
SHASTA HIGH SCHOOL52585,SHASTA HIGH SCHOOL,Redding,Shasta,Adm,37,24,13,
SHASTA HIGH SCHOOL52585,SHASTA HIGH SCHOOL,Redding,Shasta,Enr,15,9,6,
SHELDON HIGH SCHOOL52792,SHELDON HIGH SCHOOL,Sacramento,Sacramento,App,94,69,25,
SHELDON HIGH SCHOOL52792,SHELDON HIGH SCHOOL,Sacramento,Sacramento,Adm,73,57,16,
SHELDON HIGH SCHOOL52792,SHELDON HIGH SCHOOL,Sacramento,Sacramento,Enr,37,26,11,
SHERMAN E BURROUGHS HS50550,SHERMAN E BURROUGHS HS,Ridgecrest,Kern,App,28,22,6,
SHERMAN E BURROUGHS HS50550,SHERMAN E BURROUGHS HS,Ridgecrest,Kern,Adm,17,14,3,
SHERMAN E BURROUGHS HS50550,SHERMAN E BURROUGHS HS,Ridgecrest,Kern,Enr,9,7,,
SHERMAN OAKS CTR ENRCHED STDS52617,SHERMAN OAKS CTR ENRCHED STDS,Reseda,Los Angeles,App,101,53,48,
SHERMAN OAKS CTR ENRCHED STDS52617,SHERMAN OAKS CTR ENRCHED STDS,Reseda,Los Angeles,Adm,65,27,38,
SHERMAN OAKS CTR ENRCHED STDS52617,SHERMAN OAKS CTR ENRCHED STDS,Reseda,Los Angeles,Enr,33,12,21,
SIERRA HIGH SCHOOL51903,SIERRA HIGH SCHOOL,Manteca,San Joaquin,App,31,20,11,
SIERRA HIGH SCHOOL51903,SIERRA HIGH SCHOOL,Manteca,San Joaquin,Adm,23,15,8,
SIERRA HIGH SCHOOL51903,SIERRA HIGH SCHOOL,Manteca,San Joaquin,Enr,19,12,7,
SIERRA PACIFIC HIGH SCHOOL54422,SIERRA PACIFIC HIGH SCHOOL,Hanford,Kings,App,23,11,12,
SIERRA PACIFIC HIGH SCHOOL54422,SIERRA PACIFIC HIGH SCHOOL,Hanford,Kings,Adm,16,6,10,
SIERRA PACIFIC HIGH SCHOOL54422,SIERRA PACIFIC HIGH SCHOOL,Hanford,Kings,Enr,7,,5,
SIERRA VISTA HIGH SCHOOL50228,SIERRA VISTA HIGH SCHOOL,Baldwin Park,Los Angeles,App,103,66,37,
SIERRA VISTA HIGH SCHOOL50228,SIERRA VISTA HIGH SCHOOL,Baldwin Park,Los Angeles,Adm,73,48,25,
SIERRA VISTA HIGH SCHOOL50228,SIERRA VISTA HIGH SCHOOL,Baldwin Park,Los Angeles,Enr,32,23,9,
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,App,144,80,64,
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,Adm,111,60,51,
SILVER CREEK HIGH SCHOOL53100,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,Enr,69,38,31,
SILVER OAK HIGH SCHOOL54774,SILVER OAK HIGH SCHOOL,Hayward,Alameda,App,13,6,7,
SILVER OAK HIGH SCHOOL54774,SILVER OAK HIGH SCHOOL,Hayward,Alameda,Adm,11,4,7,
SILVER OAK HIGH SCHOOL54774,SILVER OAK HIGH SCHOOL,Hayward,Alameda,Enr,3,,,
SILVERADO HIGH SCHOOL53682,SILVERADO HIGH SCHOOL,Victorville,San Bernardino,App,60,39,21,
SILVERADO HIGH SCHOOL53682,SILVERADO HIGH SCHOOL,Victorville,San Bernardino,Adm,41,28,13,
SILVERADO HIGH SCHOOL53682,SILVERADO HIGH SCHOOL,Victorville,San Bernardino,Enr,20,15,5,
SIMI VALLEY HIGH SCHOOL53380,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,App,97,47,50,
SIMI VALLEY HIGH SCHOOL53380,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,Adm,58,27,31,
SIMI VALLEY HIGH SCHOOL53380,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,Enr,38,16,22,
SIR FRANCIS DRAKE HIGH SCHOOL52770,SIR FRANCIS DRAKE HIGH SCHOOL,San Anselmo,Marin,App,124,72,52,
SIR FRANCIS DRAKE HIGH SCHOOL52770,SIR FRANCIS DRAKE HIGH SCHOOL,San Anselmo,Marin,Adm,82,48,34,
SIR FRANCIS DRAKE HIGH SCHOOL52770,SIR FRANCIS DRAKE HIGH SCHOOL,San Anselmo,Marin,Enr,40,26,14,
SIX RIVERS CHARTER SCHOOL50066,SIX RIVERS CHARTER SCHOOL,Arcata,Humboldt,Adm,3,,,
SKY MOUNTAIN CHARTER SCHOOL54344,SKY MOUNTAIN CHARTER SCHOOL,Placerville,El Dorado,App,5,,,
SKY MOUNTAIN CHARTER SCHOOL54344,SKY MOUNTAIN CHARTER SCHOOL,Placerville,El Dorado,Adm,3,,3,
SKY MOUNTAIN CHARTER SCHOOL54344,SKY MOUNTAIN CHARTER SCHOOL,Placerville,El Dorado,Enr,3,,3,
SKYLINE HIGH SCHOOL52238,SKYLINE HIGH SCHOOL,Oakland,Alameda,App,108,72,36,
SKYLINE HIGH SCHOOL52238,SKYLINE HIGH SCHOOL,Oakland,Alameda,Adm,65,38,27,
SKYLINE HIGH SCHOOL52238,SKYLINE HIGH SCHOOL,Oakland,Alameda,Enr,37,24,13,
SOAR HIGH SCHOOL51869,SOAR HIGH SCHOOL,Lancaster,Los Angeles,App,70,48,22,
SOAR HIGH SCHOOL51869,SOAR HIGH SCHOOL,Lancaster,Los Angeles,Adm,52,39,13,
SOAR HIGH SCHOOL51869,SOAR HIGH SCHOOL,Lancaster,Los Angeles,Enr,28,20,8,
SOCIAL JUSTICE HUMANITAS ACAD54542,SOCIAL JUSTICE HUMANITAS ACAD,San Fernando,Los Angeles,App,48,32,16,
SOCIAL JUSTICE HUMANITAS ACAD54542,SOCIAL JUSTICE HUMANITAS ACAD,San Fernando,Los Angeles,Adm,25,20,5,
SOCIAL JUSTICE HUMANITAS ACAD54542,SOCIAL JUSTICE HUMANITAS ACAD,San Fernando,Los Angeles,Enr,11,6,5,
SOCIAL JUSTICE LDRSHP @ TORRES54444,SOCIAL JUSTICE LDRSHP @ TORRES,Los Angeles,Los Angeles,App,12,9,,
SOCIAL JUSTICE LDRSHP @ TORRES54444,SOCIAL JUSTICE LDRSHP @ TORRES,Los Angeles,Los Angeles,Adm,8,6,,
SOCIAL JUSTICE LDRSHP @ TORRES54444,SOCIAL JUSTICE LDRSHP @ TORRES,Los Angeles,Los Angeles,Enr,4,4,,
SOJOURNER TRUTH ACADEMY52224,SOJOURNER TRUTH ACADEMY,Oakland,Alameda,App,7,6,,
SOJOURNER TRUTH ACADEMY52224,SOJOURNER TRUTH ACADEMY,Oakland,Alameda,Adm,3,3,,
SOLEDAD HIGH SCHOOL53557,SOLEDAD HIGH SCHOOL,Soledad,Monterey,App,48,32,16,
SOLEDAD HIGH SCHOOL53557,SOLEDAD HIGH SCHOOL,Soledad,Monterey,Adm,31,24,7,
SOLEDAD HIGH SCHOOL53557,SOLEDAD HIGH SCHOOL,Soledad,Monterey,Enr,15,12,3,
SONIA SOTOMAYOR ARTS SCI ACAD52355,SONIA SOTOMAYOR ARTS SCI ACAD,Los Angeles,Los Angeles,App,15,8,7,
SONIA SOTOMAYOR ARTS SCI ACAD52355,SONIA SOTOMAYOR ARTS SCI ACAD,Los Angeles,Los Angeles,Adm,8,5,3,
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,App,72,47,25,
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,Adm,49,33,16,
SONOMA VALLEY HIGH SCHOOL53390,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,Enr,19,18,,
SONORA HIGH SCHOOL51327,SONORA HIGH SCHOOL,La Habra,Orange,App,65,35,30,
SONORA HIGH SCHOOL51327,SONORA HIGH SCHOOL,La Habra,Orange,Adm,49,26,23,
SONORA HIGH SCHOOL51327,SONORA HIGH SCHOOL,La Habra,Orange,Enr,19,12,7,
SONORA HIGH SCHOOL53395,SONORA HIGH SCHOOL,Sonora,Tuolumne,App,16,8,8,
SONORA HIGH SCHOOL53395,SONORA HIGH SCHOOL,Sonora,Tuolumne,Adm,12,7,5,
SONORA HIGH SCHOOL53395,SONORA HIGH SCHOOL,Sonora,Tuolumne,Enr,6,4,,
SOQUEL HIGH SCHOOL53398,SOQUEL HIGH SCHOOL,Soquel,Santa Cruz,App,60,33,27,
SOQUEL HIGH SCHOOL53398,SOQUEL HIGH SCHOOL,Soquel,Santa Cruz,Adm,41,23,18,
SOQUEL HIGH SCHOOL53398,SOQUEL HIGH SCHOOL,Soquel,Santa Cruz,Enr,14,8,6,
SOUTH EAST HIGH SCHOOL53980,SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,App,117,68,49,
SOUTH EAST HIGH SCHOOL53980,SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,Adm,95,56,39,
SOUTH EAST HIGH SCHOOL53980,SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,Enr,36,21,15,
SOUTH EL MONTE HIGH SCHOOL53404,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,App,56,37,19,
SOUTH EL MONTE HIGH SCHOOL53404,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,Adm,36,25,11,
SOUTH EL MONTE HIGH SCHOOL53404,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,Enr,12,7,5,
SOUTH FORK HIGH SCHOOL51980,SOUTH FORK HIGH SCHOOL,Miranda,Humboldt,App,5,,,
SOUTH FORK HIGH SCHOOL51980,SOUTH FORK HIGH SCHOOL,Miranda,Humboldt,Adm,5,4,,
SOUTH FORK HIGH SCHOOL51980,SOUTH FORK HIGH SCHOOL,Miranda,Humboldt,Enr,3,,,
SOUTH GATE HIGH SCHOOL53400,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,App,121,77,44,
SOUTH GATE HIGH SCHOOL53400,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,Adm,87,59,28,
SOUTH GATE HIGH SCHOOL53400,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,Enr,31,23,8,
SOUTH HIGH SCHOOL50223,SOUTH HIGH SCHOOL,Bakersfield,Kern,App,76,47,29,
SOUTH HIGH SCHOOL50223,SOUTH HIGH SCHOOL,Bakersfield,Kern,Adm,60,40,20,
SOUTH HIGH SCHOOL50223,SOUTH HIGH SCHOOL,Bakersfield,Kern,Enr,28,16,12,
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,App,199,116,83,
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,Adm,150,86,64,
SOUTH HIGH SCHOOL53522,SOUTH HIGH SCHOOL,Torrance,Los Angeles,Enr,83,51,32,
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,App,83,53,29,
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,Adm,57,36,21,
SOUTH HILLS HIGH SCHOOL50704,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,Enr,25,17,8,
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,App,161,84,76,
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,Adm,114,61,52,
SOUTH PASADENA HIGH SCHOOL53410,SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,Enr,58,29,29,
SOUTH REGION HS #2-PRFRM ARTS51621,SOUTH REGION HS #2-PRFRM ARTS,Los Angeles,Los Angeles,App,35,19,16,
SOUTH REGION HS #2-PRFRM ARTS51621,SOUTH REGION HS #2-PRFRM ARTS,Los Angeles,Los Angeles,Adm,21,13,8,
SOUTH REGION HS #2-PRFRM ARTS51621,SOUTH REGION HS #2-PRFRM ARTS,Los Angeles,Los Angeles,Enr,9,7,,
SOUTH REGION HS #2A-PUBLIC SER51620,SOUTH REGION HS #2A-PUBLIC SER,Los Angeles,Los Angeles,App,22,12,10,
SOUTH REGION HS #2A-PUBLIC SER51620,SOUTH REGION HS #2A-PUBLIC SER,Los Angeles,Los Angeles,Adm,18,11,7,
SOUTH SAN FRANCISCO HS53415,SOUTH SAN FRANCISCO HS,South San Francisco,San Mateo,App,52,32,20,
SOUTH SAN FRANCISCO HS53415,SOUTH SAN FRANCISCO HS,South San Francisco,San Mateo,Adm,25,18,7,
SOUTH SAN FRANCISCO HS53415,SOUTH SAN FRANCISCO HS,South San Francisco,San Mateo,Enr,16,11,5,
SOUTH SUTTER CHARTER SCHOOL54112,SOUTH SUTTER CHARTER SCHOOL,East Nicolaus,Sutter,App,5,,,
SOUTH SUTTER CHARTER SCHOOL54112,SOUTH SUTTER CHARTER SCHOOL,East Nicolaus,Sutter,Adm,5,3,,
SOUTH SUTTER CHARTER SCHOOL54112,SOUTH SUTTER CHARTER SCHOOL,East Nicolaus,Sutter,Enr,4,,,
SOUTH TAHOE HIGH SCHOOL50075,SOUTH TAHOE HIGH SCHOOL,South Lake Tahoe,El Dorado,App,42,27,14,
SOUTH TAHOE HIGH SCHOOL50075,SOUTH TAHOE HIGH SCHOOL,South Lake Tahoe,El Dorado,Adm,27,14,12,
SOUTH TAHOE HIGH SCHOOL50075,SOUTH TAHOE HIGH SCHOOL,South Lake Tahoe,El Dorado,Enr,11,7,4,
SOUTHWEST HIGH SCHOOL50816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,App,67,46,21,
SOUTHWEST HIGH SCHOOL50816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,Adm,46,35,11,
SOUTHWEST HIGH SCHOOL50816,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,Enr,26,18,8,
SOUTHWEST HIGH SCHOOL52892,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,App,94,55,38,
SOUTHWEST HIGH SCHOOL52892,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,Adm,58,32,25,
SOUTHWEST HIGH SCHOOL52892,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,Enr,25,12,13,
STEAM LEGACY HIGH SCHOOL CMPLX54649,STEAM LEGACY HIGH SCHOOL CMPLX,South Gate,Los Angeles,App,34,19,15,
STEAM LEGACY HIGH SCHOOL CMPLX54649,STEAM LEGACY HIGH SCHOOL CMPLX,South Gate,Los Angeles,Adm,25,13,12,
STEAM LEGACY HIGH SCHOOL CMPLX54649,STEAM LEGACY HIGH SCHOOL CMPLX,South Gate,Los Angeles,Enr,6,3,3,
STEELE CANYON HIGH SCHOOL53613,STEELE CANYON HIGH SCHOOL,Spring Valley,San Diego,App,99,56,43,
STEELE CANYON HIGH SCHOOL53613,STEELE CANYON HIGH SCHOOL,Spring Valley,San Diego,Adm,69,38,31,
STEELE CANYON HIGH SCHOOL53613,STEELE CANYON HIGH SCHOOL,Spring Valley,San Diego,Enr,41,24,17,
STEM ACADEMY OF BOYLE HEIGHTS54780,STEM ACADEMY OF BOYLE HEIGHTS,Los Angeles,Los Angeles,App,8,5,,
STEM ACADEMY OF BOYLE HEIGHTS54780,STEM ACADEMY OF BOYLE HEIGHTS,Los Angeles,Los Angeles,Adm,6,3,3,
STEM ACADEMY OF HOLLYWOOD54624,STEM ACADEMY OF HOLLYWOOD,Hollywood,Los Angeles,App,64,32,32,
STEM ACADEMY OF HOLLYWOOD54624,STEM ACADEMY OF HOLLYWOOD,Hollywood,Los Angeles,Adm,42,21,21,
STEM ACADEMY OF HOLLYWOOD54624,STEM ACADEMY OF HOLLYWOOD,Hollywood,Los Angeles,Enr,13,7,6,
STOCKDALE HIGH SCHOOL50217,STOCKDALE HIGH SCHOOL,Bakersfield,Kern,App,136,84,51,
STOCKDALE HIGH SCHOOL50217,STOCKDALE HIGH SCHOOL,Bakersfield,Kern,Adm,95,57,38,
STOCKDALE HIGH SCHOOL50217,STOCKDALE HIGH SCHOOL,Bakersfield,Kern,Enr,45,28,17,
STOCKTON COLG INTNL SECND SCHL54424,STOCKTON COLG INTNL SECND SCHL,Stockton,San Joaquin,App,26,11,14,
STOCKTON COLG INTNL SECND SCHL54424,STOCKTON COLG INTNL SECND SCHL,Stockton,San Joaquin,Adm,14,8,6,
STOCKTON COLG INTNL SECND SCHL54424,STOCKTON COLG INTNL SECND SCHL,Stockton,San Joaquin,Enr,6,4,,
STOCKTON EARLY COLLEGE ACADEMY54411,STOCKTON EARLY COLLEGE ACADEMY,Stockton,San Joaquin,App,81,49,32,
STOCKTON EARLY COLLEGE ACADEMY54411,STOCKTON EARLY COLLEGE ACADEMY,Stockton,San Joaquin,Adm,60,37,23,
STOCKTON EARLY COLLEGE ACADEMY54411,STOCKTON EARLY COLLEGE ACADEMY,Stockton,San Joaquin,Enr,29,16,13,
SULTANA HIGH SCHOOL51187,SULTANA HIGH SCHOOL,Hesperia,San Bernardino,App,47,30,17,
SULTANA HIGH SCHOOL51187,SULTANA HIGH SCHOOL,Hesperia,San Bernardino,Adm,31,19,12,
SULTANA HIGH SCHOOL51187,SULTANA HIGH SCHOOL,Hesperia,San Bernardino,Enr,16,8,8,
SUMMERVILLE UNION HIGH SCHOOL53560,SUMMERVILLE UNION HIGH SCHOOL,Tuolumne,Tuolumne,App,12,9,,
SUMMERVILLE UNION HIGH SCHOOL53560,SUMMERVILLE UNION HIGH SCHOOL,Tuolumne,Tuolumne,Adm,10,8,,
SUMMERVILLE UNION HIGH SCHOOL53560,SUMMERVILLE UNION HIGH SCHOOL,Tuolumne,Tuolumne,Enr,3,3,,
SUMMIT CHARTER COLLEGIATE ACAD54203,SUMMIT CHARTER COLLEGIATE ACAD,Porterville,Tulare,App,7,6,,
